UUSERID,FOR_RENT_NUM_LISTINGS,FOR_SALE_NUM_LISTINGS,FOR_RENT_NUM_OF_ENQUIRIES,FOR_SALE_NUM_OF_ENQUIRIES,FOR_RENT_NUM_OF_INSPECTION_COMPLETED,FOR_SALE_NUM_OF_INSPECTION_COMPLETED,FOR_RENT_NUM_OF_INSPECTION_INTENTION,FOR_SALE_NUM_OF_INSPECTION_INTENTION,FOR_RENT_NUM_OF_SHORTLISTED,FOR_SALE_NUM_OF_SHORTLISTED,LABEL
965651895347167173,0,16,0,0,0,0,0,0,0,0,1
965650202617650532,0,1,0,0,0,0,0,0,0,0,1
965644226076313804,0,3,0,0,0,0,0,0,0,0,1
965641991211876719,0,8,0,0,0,0,0,0,0,0,1
965640381653834433,0,1,0,0,0,0,0,0,0,0,1
965636757649090370,0,2,0,0,0,0,0,0,0,0,1
965635329447221730,0,20,0,0,0,1,0,1,0,2,1
965632882132068383,0,12,0,0,0,0,0,0,0,0,1
965615886020469614,0,3,0,0,0,0,0,0,0,0,1
965608011292403598,0,1,0,0,0,0,0,0,0,0,1
965606491318323646,0,6,0,0,0,0,0,0,0,0,1
965605481010414205,5,0,0,0,0,0,0,0,0,0,0
965605355902083146,2,0,0,0,0,0,0,0,0,0,0
965595189974561456,0,1,0,0,0,0,0,0,0,0,1
965595074843237126,0,1,0,0,0,0,0,0,0,0,1
965594795245027362,0,3,0,0,0,0,0,0,0,0,1
965594789029355316,0,3,0,0,0,0,0,0,0,0,1
965590472137559687,0,1,0,0,0,0,0,0,0,0,1
965590190024990595,13,0,0,0,0,0,0,0,0,0,0
965584797378860099,0,1,0,0,0,0,0,0,0,0,1
965579040895425392,0,1,0,0,0,0,0,0,0,0,1
965579022105810955,0,7,0,0,0,0,0,0,0,0,1
965576763991417658,1,1,0,0,0,0,0,0,0,0,0
965571863959238906,0,3,0,0,0,0,0,0,0,0,1
965567329648657966,0,1,0,0,0,0,0,0,0,0,1
965564713076410210,27,8,0,0,0,0,0,0,0,0,0
965564185198976889,0,6,0,0,0,0,0,0,0,0,1
965557495812417646,0,2,0,0,0,0,0,0,0,0,1
96555585160246414,3,0,0,0,0,0,0,0,0,0,0
965552697384832509,0,21,0,0,0,0,0,0,0,7,1
965548921927863449,0,2,0,0,0,0,0,0,0,0,1
96554810551732765,0,2,0,0,0,0,0,0,0,0,1
965544046696714577,0,1,0,0,0,0,0,0,0,0,1
965543236114653328,0,1,0,0,0,0,0,0,0,0,1
965542393189950948,0,1,0,0,0,0,0,0,0,0,1
965541526352195121,0,2,0,0,0,0,0,0,0,0,1
965539237074192350,0,3,0,0,0,0,0,0,0,0,1
965530490967896137,1,0,0,0,0,0,0,0,0,0,0
965528760984369320,1,0,0,0,0,0,0,0,0,0,0
965528517265384938,0,5,0,0,0,0,0,0,0,0,1
965528003537053233,0,44,0,0,0,0,0,0,0,0,1
965527589207638897,0,4,0,0,0,0,0,0,0,0,1
965520285245397284,0,5,0,0,0,0,0,0,0,0,1
965517271234473382,0,1,0,0,0,0,0,0,0,0,1
965517243731814379,0,7,0,0,0,0,0,0,0,0,1
965510611498517470,3,0,0,0,0,0,0,0,0,0,0
965507026696575284,1,1,0,0,0,0,0,0,0,0,0
965502326714498934,0,1,0,0,0,0,0,0,0,0,1
965502129992472969,0,9,0,0,0,0,0,0,0,0,1
965500920445264406,0,9,0,0,0,0,0,0,0,0,1
965499715965960316,0,1,0,0,0,0,0,0,0,0,1
965499560097735348,0,2,0,0,0,0,0,0,0,0,1
965498307829725052,0,1,0,0,0,0,0,0,0,0,1
965495305456714067,0,3,0,0,0,0,0,0,0,0,1
965490318714898228,0,5,0,0,0,0,0,0,0,0,1
965488068076173357,2,0,0,0,0,0,0,0,0,0,0
965484856807251031,4,0,0,0,0,0,0,0,0,0,0
965484747178390231,35,0,0,0,0,0,0,0,0,0,0
965481431177307245,5,0,0,0,0,0,0,0,0,0,0
965479442220195577,0,1,0,0,0,0,0,0,0,0,1
965474479180896730,0,1,0,0,0,0,0,0,0,0,1
965470830796247740,0,1,0,0,0,0,0,0,0,0,1
965470186457146653,0,1,0,0,0,0,0,0,0,0,1
965467551009128097,0,1,0,0,0,0,0,0,0,0,1
965463744998869612,0,1,0,0,0,0,0,0,0,0,1
965463154302540821,2,0,0,0,0,0,0,0,0,0,0
96546147304163199,1,0,0,0,0,0,0,0,0,0,0
965457971446833486,0,2,0,0,0,0,0,0,0,0,1
96545292139857266,0,1,0,0,0,0,0,0,0,0,1
965450871676316284,0,5,0,0,0,0,0,0,0,0,1
965440570749862980,0,1,0,0,0,0,0,0,0,0,1
965437909601056456,0,2,0,0,0,0,0,0,0,0,1
965432686246217824,0,3,0,0,0,0,0,0,0,0,1
965431115292159836,0,1,0,0,0,0,0,0,0,0,1
965423632967783540,0,1,0,0,0,0,0,0,0,0,1
965422217365518534,0,1,0,0,0,0,0,0,0,0,1
965421499606074265,0,33,0,0,0,0,0,0,0,0,1
965420205587207065,0,1,0,0,0,0,0,0,0,0,1
965415639862767370,0,10,0,0,0,0,0,0,0,0,1
965414974917508610,5,0,0,0,0,0,0,0,0,0,0
965414202510542943,1,0,0,0,0,0,0,0,0,0,0
965410922793038887,0,2,0,0,0,0,0,0,0,0,1
965402027469599481,0,1,0,0,0,0,0,0,0,0,1
965400892601790862,0,3,0,0,0,0,0,0,0,0,1
96539740866092462,0,1,0,0,0,0,0,0,0,0,1
965395779479418790,1,0,0,0,0,0,0,0,0,0,0
965394134402323189,0,1,0,0,0,0,0,0,0,0,1
965393488891156685,0,120,0,0,0,0,0,0,0,19,1
965393433664803622,0,5,0,0,0,0,0,0,0,0,1
965391781101637775,2,31,0,0,0,0,0,0,0,0,1
965389334640996152,0,10,0,0,0,0,0,0,0,0,1
965386354529996618,2,0,0,0,0,0,0,0,0,0,0
965383245628725337,0,1,0,0,0,0,0,0,0,0,1
965382792327142038,0,40,0,0,0,0,0,0,0,4,1
965375276722266577,0,4,0,0,0,0,0,0,0,0,1
965374066013349678,0,13,0,0,0,0,0,0,0,0,1
965373454054033827,0,4,0,0,0,0,0,0,0,0,1
965371634383890587,0,1,0,0,0,0,0,0,0,0,1
965369137640443107,0,5,0,0,0,0,0,0,0,0,1
965367641497321493,1,0,0,0,0,0,0,0,0,0,0
965365768893839843,3,0,0,0,0,0,0,0,0,0,0
965361463226621023,0,1,0,0,0,0,0,0,0,0,1
965353182513366053,0,1,0,0,0,0,0,0,0,0,1
965348972611897892,0,1,0,0,0,0,0,0,0,0,1
965347722515974158,0,9,0,0,0,0,0,0,0,0,1
965339299414054849,0,1,0,0,0,0,0,0,0,0,1
965338599278610111,0,1,0,0,0,0,0,0,0,0,1
965338238639217899,0,1,0,0,0,0,0,0,0,0,1
965337244023722550,3,0,0,0,0,0,0,0,0,0,0
965335043765874915,0,1,0,0,0,0,0,0,0,0,1
965334288986259074,0,1,0,0,0,0,0,0,0,0,1
965332618603271983,0,9,0,0,0,0,0,0,0,0,1
965322918363744742,0,5,0,0,0,0,0,0,0,0,1
965319249549004422,0,1,0,0,0,0,0,0,0,0,1
965317889882872854,0,1,0,0,0,0,0,0,0,0,1
965317506608235056,0,1,0,0,0,0,0,0,0,0,1
96531470514572528,0,14,0,0,0,0,0,0,0,0,1
965313961303484431,1,1,0,0,0,0,0,0,0,0,0
965313452034415811,0,9,0,0,0,0,0,0,0,0,1
965311308385689605,0,1,0,0,0,0,0,0,0,0,1
965298027270649959,1,0,0,0,0,0,0,0,0,0,0
965292941392078612,1,0,0,0,0,0,0,0,0,0,0
965288760804125246,0,3,0,0,0,0,0,0,0,0,1
965286512480898051,0,6,0,0,0,0,0,0,0,0,1
965281340760546940,0,1,0,0,0,0,0,0,0,0,1
965279533068523439,0,3,0,0,0,0,0,0,0,0,1
965278470349829017,0,18,0,0,0,0,0,0,0,0,1
96527641351636151,0,1,0,0,0,0,0,0,0,0,1
965269733346562364,0,6,0,0,0,0,0,0,0,0,1
965260681067722329,0,44,0,0,0,0,0,0,0,0,1
965260551799547402,0,6,0,0,0,0,0,0,0,0,1
965250762158330073,0,14,0,0,0,0,0,0,0,0,1
965247515220858001,0,1,0,0,0,0,0,0,0,0,1
965244220595975114,0,1,0,0,0,0,0,0,0,0,1
965242494763261673,0,2,0,0,0,0,0,0,0,0,1
965237703500230891,0,1,0,0,0,0,0,0,0,0,1
965237583388272173,0,4,0,0,0,0,0,0,0,0,1
965234357394438971,0,1,0,0,0,0,0,0,0,0,1
965230198328634993,0,1,0,0,0,0,0,0,0,0,1
965225414316890952,0,2,0,0,0,0,0,0,0,0,1
965221866474982909,0,1,0,0,0,0,0,0,0,0,1
965220042782777297,0,6,0,0,0,0,0,0,0,0,1
965218556203374911,0,1,0,0,0,0,0,0,0,0,1
965214579117356484,0,3,0,0,0,0,0,0,0,0,1
965214366666846970,0,1,0,0,0,0,0,0,0,0,1
96521155166085811,19,7,1,0,0,0,0,0,0,0,0
965208654380968829,0,1,0,0,0,0,0,0,0,0,1
965205045150501203,0,2,0,0,0,0,0,0,0,0,1
965205042168381237,0,1,0,0,0,0,0,0,0,0,1
965202986689296678,0,2,0,0,0,0,0,0,0,0,1
965194654417402219,0,3,0,0,0,0,0,0,0,0,1
96519463787092459,0,4,0,0,0,0,0,0,0,0,1
96518349291641435,6,0,0,0,0,0,0,0,0,0,0
965181263968172928,0,1,0,0,0,0,0,0,0,0,1
965177265152721846,5,0,0,0,0,0,0,0,3,0,0
965174776409199631,0,5,0,0,0,0,0,0,0,0,1
965173530642297762,0,1,0,0,0,0,0,0,0,0,1
965171980741557819,8,0,0,0,0,0,0,0,0,0,0
965165665218886466,0,7,0,0,0,0,0,0,0,0,1
965165357142358554,5,0,0,0,0,0,0,0,0,0,0
965162185752481745,0,4,0,0,0,0,0,0,0,0,1
965159726876010293,2,1,0,0,0,0,0,0,0,0,0
965156659560411719,8,0,0,0,0,0,0,0,0,0,0
965155008482684566,4,0,0,0,0,0,0,0,0,0,0
965150910614130584,0,5,0,0,0,0,0,0,0,0,1
965146311492560462,1,0,0,0,0,0,0,0,0,0,0
965144381012305309,2,0,0,0,0,0,0,0,0,0,0
965143379126730023,0,6,0,0,0,0,0,0,0,0,1
965139938873618178,0,2,0,0,0,0,0,0,0,0,1
965136214460478597,0,5,0,0,0,0,0,0,0,0,1
965133026833154488,1,0,0,0,0,0,0,0,0,0,0
965131776522844887,0,1,0,0,0,0,0,0,0,0,1
965130742506618104,2,0,0,0,0,0,0,0,0,0,0
965130235512750690,0,9,0,0,0,0,0,0,0,0,1
96512299368154027,1,6,0,1,0,0,0,0,0,0,1
965117129542769795,0,1,0,0,0,0,0,0,0,0,1
965111900613713420,0,1,0,0,0,0,0,0,0,0,1
965108763513178542,0,1,0,0,0,0,0,0,0,0,1
965108666249920763,0,18,0,0,0,0,0,0,0,0,1
965103779851689258,0,3,0,0,0,0,0,0,0,0,1
965101566215326117,0,7,0,0,0,0,0,0,0,0,1
965101437204956201,0,4,0,0,0,0,0,0,0,0,1
96509719194314135,0,2,0,0,0,0,0,0,0,0,1
965096224366728347,0,1,0,0,0,0,0,0,0,0,1
965090788989393808,0,1,0,0,0,0,0,0,0,0,1
965089747863104611,0,1,0,0,0,0,0,0,0,0,1
965087737109053088,0,4,0,0,0,0,0,0,0,0,1
96508454144856649,18,0,0,0,0,0,0,0,0,0,0
965082847417190195,0,76,0,0,0,0,0,0,0,0,1
965079519228079499,0,3,0,0,0,0,0,0,0,0,1
965078210409936487,0,82,0,0,0,0,0,0,0,0,1
965073053235491391,0,1,0,0,0,0,0,0,0,0,1
965072893906620165,0,222,0,53,0,0,0,0,0,28,1
965068331394881960,0,1,0,0,0,0,0,0,0,0,1
965065960846907691,15,10,0,0,8,2,0,0,2,0,0
965065423803000946,0,63,0,1,0,0,0,0,0,4,1
965062687028480275,0,1,0,0,0,0,0,0,0,0,1
965062677072858610,0,3,0,0,0,0,0,0,0,0,1
965060591139341724,0,6,0,0,0,0,0,0,0,0,1
965060257608364343,0,1,0,0,0,0,0,0,0,0,1
965059910554583825,0,2,0,0,0,0,0,0,0,0,1
965058891093186146,0,8,0,0,0,0,0,0,0,0,1
965056099215509832,0,4,0,0,0,0,0,0,0,0,1
965054472820079171,6,2,0,0,0,0,0,0,0,0,0
965053373319785068,0,3,0,0,0,0,0,0,0,0,1
965052795145387867,15,1,1,0,0,0,0,0,2,0,0
965051381836954335,2,0,0,0,0,0,0,0,0,0,0
965047576579129364,2,0,0,0,0,0,0,0,0,0,0
96504465498659915,0,1,0,0,0,0,0,0,0,0,1
965042164588119137,0,28,0,0,0,0,0,0,0,0,1
965038831077624603,0,3,0,0,0,0,0,0,0,0,1
965038747123628166,0,1,0,0,0,0,0,0,0,0,1
965037279702082136,0,6,0,0,0,0,0,0,0,1,1
965036067775609212,2,0,0,0,0,0,0,0,0,0,0
9650326406968889,0,1,0,0,0,0,0,0,0,0,1
965024634253493250,0,8,0,0,0,0,0,0,0,0,1
965024138702101797,0,2,0,0,0,0,0,0,0,0,1
96502026413846357,2,0,0,0,0,0,0,0,0,0,0
965017279322825724,0,5,0,0,0,0,0,0,0,0,1
965014600963668997,0,87,0,0,0,0,0,0,0,0,1
965014499945935248,0,4,0,0,0,0,0,0,0,0,1
965012958053808750,0,1,0,0,0,0,0,0,0,0,1
96500947506178198,21,0,0,0,0,0,0,0,0,0,0
965004996684620892,0,1,0,0,0,0,0,0,0,0,1
965004964366216570,0,5,0,0,0,0,0,0,0,0,1
965002833305795385,0,2,0,0,0,0,0,0,0,0,1
96500074949145995,0,1,0,0,0,0,0,0,0,0,1
964989355105486268,0,1,0,0,0,0,0,0,0,0,1
964987464809823640,6,0,0,0,0,0,0,0,0,0,0
964982696715030579,0,1,0,0,0,0,0,0,0,0,1
96497415403154019,0,4,0,0,0,0,0,0,0,0,1
964970650880125541,0,10,0,0,0,0,0,0,0,0,1
964962070021461978,0,2,0,0,0,0,0,0,0,0,1
964954717625444384,0,44,0,0,0,0,0,0,0,0,1
964949308200856171,1,0,0,0,0,0,0,0,0,0,0
964949078361052549,0,4,0,0,0,0,0,0,0,0,1
964945492420836363,13,0,0,0,0,0,0,0,0,0,0
964944110181123619,0,14,0,0,0,0,0,0,0,0,1
964940497640304652,0,40,0,0,0,0,0,0,0,1,1
964939081085346815,0,8,0,0,0,0,0,1,0,0,1
964933619423247937,0,1,0,0,0,0,0,0,0,0,1
964932695062869218,0,13,0,0,0,0,0,0,0,0,1
964931870185450986,4,0,0,0,0,0,0,0,1,0,0
964929503809600541,0,16,0,0,0,0,0,0,0,0,1
964919078572338972,0,4,0,0,0,0,0,0,0,0,1
964918676852535092,0,1,0,0,0,0,0,0,0,0,1
964915667850804833,0,1,0,0,0,0,0,0,0,0,1
964904636789569024,0,4,0,0,0,0,0,0,0,0,1
964901700230520922,3,0,0,0,0,0,0,0,0,0,0
964897034229105834,0,13,0,0,0,0,0,0,0,0,1
964896325391782481,1,0,0,0,0,0,0,0,0,0,0
964892434944842782,0,1,0,0,0,0,0,0,0,0,1
964892055957438323,0,31,0,0,0,0,0,0,0,0,1
964892043887986438,0,1,0,0,0,0,0,0,0,0,1
964891210574889827,5,0,0,0,0,0,0,0,0,0,0
964888097348812938,0,1,0,0,0,0,0,0,0,0,1
964885543442340793,0,10,0,0,0,0,0,0,0,0,1
964882964621544166,0,9,0,0,0,0,0,0,0,0,1
96488133147723329,0,5,0,0,0,0,0,0,0,0,1
964876816523350819,0,73,0,4,0,0,0,0,0,4,1
964870901011589738,0,11,0,0,0,0,0,0,0,0,1
964870670396899015,0,4,0,0,0,0,0,0,0,0,1
964860759334599208,0,2,0,0,0,0,0,0,0,0,1
964859097771742197,0,1,0,0,0,0,0,0,0,0,1
964858841262383241,0,1,0,0,0,0,0,0,0,0,1
964857444373214730,0,1,0,0,0,0,0,0,0,0,1
964856202850064269,0,8,0,0,0,0,0,0,0,0,1
964855387650116593,4,0,0,0,0,0,0,0,0,0,0
964853815835020079,0,2,0,0,0,0,0,0,0,0,1
964843812484274366,5,0,0,0,0,0,0,0,0,0,0
964843645088226561,0,3,0,0,0,0,0,0,0,0,1
964838952265281576,0,2,0,0,0,0,0,0,0,0,1
964834063613846976,1,0,0,0,0,0,0,0,0,0,0
964831338497123038,1,0,0,0,0,0,0,0,0,0,0
964831184866963030,0,1,0,0,0,0,0,0,0,0,1
964815427791180789,0,1,0,0,0,0,0,0,0,0,1
964814310306065437,0,16,0,0,0,0,0,0,0,0,1
964813746860505738,0,2,0,0,0,0,0,0,0,0,1
964803701352785394,0,2,0,0,0,0,0,0,0,0,1
964803459728296337,0,9,0,0,0,0,0,0,0,0,1
964798769272306106,0,1,0,0,0,0,0,0,0,0,1
964796084623094931,0,4,0,0,0,0,0,0,0,0,1
964794503389863747,0,1,0,0,0,0,0,0,0,0,1
964793492917092577,11,0,0,0,0,0,0,0,0,0,0
964790044167976167,0,1,0,0,0,0,0,0,0,0,1
964787394214029468,0,2,0,0,0,0,0,0,0,0,1
964787109691021760,0,3,0,0,0,0,0,0,0,0,1
964785389453751293,347,112,18,0,0,0,0,0,28,12,0
964784727132924669,0,1,0,0,0,0,0,0,0,0,1
964780476911480598,0,10,0,0,0,0,0,0,0,0,1
964780426486794869,0,2,0,0,0,0,0,0,0,0,1
964778697972582338,0,5,0,0,0,0,0,0,0,0,1
96477593655483312,0,2,0,0,0,0,0,0,0,0,1
964774829283372686,3,0,0,0,0,0,0,0,0,0,0
964774206959644429,0,9,0,0,0,0,0,0,0,0,1
964772508904890768,0,3,0,0,0,0,0,0,0,0,1
964772111100597630,4,0,0,0,0,0,0,0,0,0,0
964771652206901661,0,20,0,0,0,0,0,0,0,0,1
964768688153748297,0,3,0,0,0,0,0,0,0,0,1
964767859201704768,0,24,0,0,0,0,0,0,0,0,1
964763569210944616,243,0,25,0,0,0,9,0,28,0,0
964761010818162380,0,1,0,0,0,0,0,0,0,0,1
964755360871275781,5,0,0,0,0,0,0,0,0,0,0
964752853741924640,0,1,0,0,0,0,0,0,0,0,1
964750234045381460,0,1,0,0,0,0,0,0,0,0,1
964746684623648129,0,3,0,0,0,0,0,0,0,0,1
964743894270254174,0,1,0,0,0,0,0,0,0,0,1
964737508737863265,47,67,0,0,0,0,0,0,0,3,1
964735272206720403,0,1,0,0,0,0,0,0,0,0,1
964735267280967936,0,34,0,0,0,0,0,0,0,4,1
964733731118966438,3,0,0,0,0,0,0,0,0,0,0
964731146627994371,0,1,0,0,0,0,0,0,0,0,1
964730921165912829,3,0,0,0,0,0,0,0,0,0,0
964728922689867324,0,5,0,0,0,0,0,0,0,0,1
964728755417143354,0,1,0,0,0,0,0,0,0,0,1
964727133712315553,0,1,0,0,0,0,0,0,0,0,1
964724957462453271,1,0,0,0,0,0,0,0,0,0,0
964720870218818640,1,0,0,0,0,0,0,0,0,0,0
964719416586333476,0,326,0,18,0,3,0,6,0,8,1
964698280509122918,0,3,0,0,0,0,0,0,0,0,1
964697364281455207,1,0,0,0,0,0,0,0,0,0,0
96469630724136129,4,0,0,0,0,0,0,0,0,0,0
964691322829282799,0,1,0,0,0,0,0,0,0,0,1
964687057527303487,2,0,0,0,0,0,0,0,0,0,0
964677116736273774,0,1,0,0,0,0,0,0,0,0,1
96467380525218524,0,1,0,0,0,0,0,0,0,0,1
964672999282385260,0,1,0,0,0,0,0,0,0,0,1
96467135330227000,3,0,0,0,0,0,0,0,0,0,0
964667793850284697,3,0,0,0,0,0,0,0,0,0,0
964665458408971410,9,0,0,0,0,0,0,0,0,0,0
964662792977623323,0,1,0,0,0,0,0,0,0,0,1
964661712848110907,0,2,0,0,0,0,0,0,0,0,1
964659633452420106,0,13,0,0,0,0,0,0,0,0,1
964651226608646429,0,1,0,0,0,0,0,0,0,0,1
964650095503990815,0,1,0,0,0,0,0,0,0,0,1
964649517427195421,2,0,0,0,0,0,0,0,0,0,0
964647123808677920,0,7,0,0,0,0,0,0,0,0,1
964645223310018776,0,16,0,0,0,0,0,0,0,0,1
96464343198342197,0,4,0,0,0,0,0,0,0,0,1
96464094174316182,3,0,0,0,0,0,0,0,0,0,0
964640030987570744,0,1,0,0,0,0,0,0,0,0,1
964633852924326222,0,5,0,0,0,0,0,0,0,0,1
964632223780255642,0,1,0,0,0,0,0,0,0,0,1
96462129873393725,0,1,0,0,0,0,0,0,0,0,1
964618817329776416,0,2,0,0,0,0,0,0,0,0,1
964618518568247591,0,1,0,0,0,0,0,0,0,0,1
964617514320980458,0,3,0,0,0,0,0,0,0,0,1
964615098105541202,2,0,0,0,0,0,0,0,0,0,0
964613415058845743,0,1,0,0,0,0,0,0,0,0,1
964608389334204509,0,3,0,0,0,0,0,0,0,0,1
964608040942579324,3,0,0,0,0,0,0,0,0,0,0
964606455567296247,0,4,0,0,0,0,0,0,0,0,1
964605465103582693,14,452,0,20,0,0,0,0,0,31,1
964603578541484792,0,3,0,0,0,0,0,0,0,0,1
964600408985938393,0,2,0,0,0,0,0,0,0,0,1
964595686411823168,0,11,0,0,0,0,0,0,0,3,1
964592491525473642,4,0,0,0,0,0,0,0,0,0,0
964587271908409901,0,12,0,0,0,0,0,0,0,0,1
964579609785207567,0,2,0,0,0,0,0,0,0,0,1
964578512223502258,3,0,0,0,0,0,0,0,0,0,0
964575697370015964,0,1,0,0,0,0,0,0,0,0,1
964568192162513055,0,6,0,0,0,0,0,0,0,0,1
96456407704691052,0,1,0,0,0,0,0,0,0,0,1
964562977213866115,0,1,0,0,0,0,0,0,0,0,1
964562248245407901,0,2,0,0,0,0,0,0,0,0,1
964561504480892362,0,2,0,0,0,0,0,0,0,0,1
964557039674032127,0,18,0,0,0,0,0,0,0,0,1
96454546311667721,0,6,0,0,0,0,0,0,0,0,1
964540723316785082,0,0,0,0,0,0,0,0,0,0,0
964538791025223459,0,1,0,0,0,0,0,0,0,0,1
964535857281128158,4,0,0,0,0,0,0,0,0,0,0
964530972531098508,0,1,0,0,0,0,0,0,0,0,1
964527823244299079,0,140,0,0,0,0,0,0,0,0,1
964525864825035219,1,0,0,0,0,0,0,0,0,0,0
964525393046259477,0,1,0,0,0,0,0,0,0,0,1
964524337260057305,1,0,0,0,0,0,0,0,0,0,0
964524071301745230,0,4,0,0,0,0,0,0,0,0,1
964517105700981048,0,2,0,0,0,0,0,0,0,0,1
964515289600291467,0,4,0,0,0,0,0,0,0,0,1
964514221918871488,103,2,2,0,0,0,2,0,9,0,0
964514015400207146,0,4,0,0,0,0,0,0,0,0,1
964513236139569530,1,0,0,0,0,0,0,0,0,0,0
964511363934570080,4,0,0,0,0,0,0,0,0,0,0
964502619628784047,1,0,0,0,0,0,0,0,0,0,0
964495261301448545,0,1,0,0,0,0,0,0,0,0,1
964493216249424489,4,0,0,0,0,0,0,0,0,0,0
964488114449266447,0,3,0,0,0,0,0,0,0,0,1
964483809307315345,1,0,0,0,0,0,0,0,0,0,0
964478734182274055,0,1,0,0,0,0,0,0,0,0,1
964476113119907518,0,16,0,0,0,0,0,0,0,0,1
964475344051076820,4,13,0,0,0,0,0,0,0,0,1
964463157998602362,9,0,0,0,0,0,0,0,0,0,0
964460070129093267,0,2,0,0,0,0,0,0,0,0,1
964459502164410806,8,1,0,0,0,0,0,0,0,0,0
964455598898265569,11,0,0,0,0,0,0,0,0,0,0
964455345975159949,0,2,0,0,0,0,0,0,0,0,1
964454372043479142,3,0,0,0,0,0,0,0,0,0,0
964453620659983660,0,1,0,0,0,0,0,0,0,0,1
964450625452656504,0,1,0,0,0,0,0,0,0,0,1
964446414620388858,0,3,0,0,0,0,0,0,0,0,1
964446397209497243,8,0,0,0,0,0,0,0,0,0,0
964436942080531748,0,8,0,0,0,0,0,0,0,0,1
964435212971369612,0,5,0,0,0,0,0,0,0,0,1
964434656480292016,1,0,0,0,0,0,0,0,0,0,0
964434605782900859,0,22,0,0,0,0,0,0,0,4,1
964425424981989410,0,4,0,0,0,0,0,0,0,0,1
964423678895449657,0,2,0,0,0,0,0,0,0,0,1
964422420995395444,2,0,0,0,0,0,0,0,0,0,0
964420266466005740,0,8,0,0,0,0,0,0,0,0,1
964418322605637737,0,2,0,0,0,0,0,0,0,0,1
964417538270264908,9,4,0,0,0,0,0,0,0,0,0
964413307801296317,0,1,0,0,0,0,0,0,0,0,1
964410428425194272,0,9,0,0,0,0,0,0,0,0,1
964405328925858055,17,55,0,0,0,0,0,0,0,0,1
964401751379704386,0,17,0,0,0,0,0,0,0,0,1
96440130347850280,0,2,0,0,0,0,0,0,0,0,1
964395677015797129,0,6,0,0,0,0,0,0,0,0,1
96439070235621623,0,1,0,0,0,0,0,0,0,0,1
964389479151812528,0,3,0,0,0,0,0,0,0,0,1
964387936356301570,0,16,0,0,0,0,0,0,0,0,1
964386512432801607,0,1,0,0,0,0,0,0,0,0,1
964385656001079766,0,1,0,0,0,0,0,0,0,0,1
964385650369667964,1,0,0,0,0,0,0,0,0,0,0
964384595901368948,1,0,0,0,0,0,0,0,0,0,0
964384006769826884,1,1,0,0,0,0,0,0,0,0,0
964378207214417256,0,3,0,0,0,0,0,0,0,0,1
964377959522410751,0,2,0,0,0,0,0,0,0,0,1
96437717969551858,0,7,0,0,0,0,0,0,0,0,1
964376849070850901,0,3,0,0,0,0,0,0,0,0,1
964353634506289763,0,1,0,0,0,0,0,0,0,0,1
964349623593166055,1,0,0,0,0,0,0,0,0,0,0
964346442219733622,0,1,0,0,0,0,0,0,0,0,1
964344348791255288,0,21,0,0,0,0,0,0,0,0,1
964342098396854384,0,16,0,0,0,0,0,0,0,0,1
964340245721417624,0,1,0,0,0,0,0,0,0,0,1
964337949688614385,0,2,0,0,0,0,0,0,0,0,1
964331642990902070,0,1,0,0,0,0,0,0,0,0,1
96432750810219164,0,9,0,0,0,0,0,0,0,0,1
96432596389255454,0,1,0,0,0,0,0,0,0,0,1
964320109229118349,0,1,0,0,0,0,0,0,0,0,1
964317518588987031,0,2,0,0,0,0,0,0,0,0,1
964317441029610949,0,2,0,0,0,0,0,0,0,0,1
964316864460522429,0,2,0,0,0,0,0,0,0,0,1
964312333314248458,0,3,0,0,0,0,0,0,0,0,1
964302026729983661,2,0,0,0,0,0,0,0,0,0,0
964295153489118121,2,0,0,0,0,0,0,0,0,0,0
964287951377824056,0,24,0,0,0,0,0,0,0,0,1
964284896099993026,1,0,0,0,0,0,0,0,0,0,0
964283329291626124,0,1,0,0,0,0,0,0,0,0,1
964276520658385379,0,19,0,0,0,0,0,0,0,0,1
964276391844324032,1,0,0,0,0,0,0,0,0,0,0
964260888964011679,0,9,0,0,0,0,0,0,0,0,1
964259753318257530,0,15,0,0,0,0,0,0,0,0,1
964257586465200103,0,3,0,0,0,0,0,0,0,0,1
964257501319287945,0,2,0,0,0,0,0,0,0,0,1
964256442777416612,0,4,0,0,0,0,0,0,0,0,1
96425522013095793,1,0,0,0,0,0,0,0,0,0,0
964254932040374599,0,7,0,0,0,0,0,0,0,0,1
964247606444131861,0,1,0,0,0,0,0,0,0,0,1
964245969264337655,0,1,0,0,0,0,0,0,0,0,1
964245060712177570,0,3,0,0,0,0,0,0,0,0,1
964239938252128190,0,4,0,0,0,0,0,0,0,0,1
964228186538698681,0,1,0,0,0,0,0,0,0,0,1
964228002744104886,0,3,0,0,0,0,0,0,0,0,1
964227785584954946,0,2,0,0,0,0,0,0,0,0,1
964227532434292045,0,50,0,0,0,0,0,0,0,0,1
964225906810508481,0,5,0,0,0,0,0,0,0,0,1
964223955950314660,0,1,0,0,0,0,0,0,0,0,1
964221137132325204,0,1,0,0,0,0,0,0,0,0,1
964217731764632693,0,28,0,0,0,0,0,0,0,0,1
964217117828157787,0,1,0,0,0,0,0,0,0,0,1
964202097580089091,12,25,0,0,0,0,0,0,0,0,1
96419583649456838,0,7,0,0,0,0,0,0,0,0,1
